EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,Department,JobTitle,JobLevel,ManagerID,Location,WorkArrangement,HireDate,TerminationDate,EmploymentStatus,TerminationType,TerminationReason,CurrentSalary,YearsAtCompany
EMP01292,Rebecca,Perez,Female,,Divorced,Master's Degree,Product,Product Manager,Mid-Level,EMP01336,"Chicago, IL",Hybrid,27-12-22,,Active,,,71000,3.58
EMP01293,Aisha,Hernandez,Female,35,Married,Master's Degree,Customer Success,CS Team Lead,Manager,EMP00524,Remote,Remote,18-07-24,09-11-24,Terminated,Voluntary,Return to School,142500,0.31
EMP01294,David,Kone,Male,27,Married,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00341,"San Francisco, CA",Onsite,28-04-25,13-05-25,Terminated,Voluntary,Career Growth,76000,0.04
EMP01295,Stephanie,Kumar,Female,26,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP00252,Remote,Remote,19-04-26,,Active,,,92500,0.27
EMP01296,Layla,Nelson,Female,22,Single,Bachelor's Degree,Legal,Corporate Counsel,Senior,EMP00814,Remote,Remote,15-12-25,,Active,,,135500,0.62
EMP01297,Chidi,Andersson,Male,26,Divorced,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01624,"Chicago, IL",Hybrid,15-01-26,25-03-26,Terminated,Involuntary,Role Elimination / Restructuring,95500,0.19
EMP01298,Ana,Gonzalez,Female,27,Single,Bachelor's Degree,Design,Junior Product Designer,Entry-Level,EMP00389,"San Francisco, CA",Onsite,04-02-25,31-10-25,Terminated,Voluntary,Relocation,77500,0.74
EMP01299,Nicole,Levi,Female,39,Single,Bachelor's Degree,Sales,Enterprise Account Executive,Staff,,Remote,Remote,07-11-24,21-01-25,Terminated,Voluntary,Career Growth,181500,0.21
EMP01300,Kenji,Garcia,Male,31,Single,Bachelor's Degree,Sales,Senior Account Executive,Senior,,"Chicago, IL",Onsite,13-12-24,,Active,,,119500,1.62
EMP01301,Christopher,Robinson,Male,37,Married,Associate's Degree,Customer Success,VP of Customer Success,VP,EMP00759,Remote,Remote,03-07-26,,Active,,,211000,0.07
EMP01302,Amara,Ramirez,Female,25,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP00239,"San Francisco, CA",Onsite,16-02-23,31-01-24,Terminated,Voluntary,Relocation,76000,0.96
EMP01303,Divya,Andersson,Female,26,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP01621,"Austin, TX",Hybrid,09-04-26,,Active,,,65500,0.3
EMP01304,James,Okafor,Male,33,Married,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00167,"San Francisco, CA",Hybrid,08-07-25,,Active,,,141000,1.05
EMP01305,Grace,Wright,Female,32,Married,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP00268,"New York, NY",Onsite,20-03-25,,Active,,,163000,1.36
EMP01306,Joseph,Garcia,Male,23,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01734,"Denver, CO",Onsite,13-12-25,,Active,,,84500,0.62
EMP01307,Yuki,Martinez,Female,36,Married,High School,Engineering,Staff Engineer,Staff,EMP01255,"New York, NY",Hybrid,17-05-25,,Active,,,196500,1.2
EMP01308,Noah,Scott,Male,21,Single,Bachelor's Degree,Engineering, Software Engineer I ,Entry-Level,EMP01211,"Denver, CO",Hybrid,17-04-26,,Active,,,80000,0.28
EMP01309,Joseph,Ferrari,Male,28,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP00715,Remote,Remote,17-05-26,,Active,,,101500,0.2
EMP01310,Sarah,Andersson,Female,27,Married,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP01677,"Austin, TX",Hybrid,01-02-25,,Active,,,71500,1.48
EMP01311,Fatima,Jones,Female,29,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00064,"San Francisco, CA",Onsite,08-08-24,,Active,,,105500,1.97
EMP01312,Thomas,Thompson,Male,29,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01672,Remote,Remote,19-08-25,,Active,,,106000,0.94
EMP01313,Ana,Green,Female,29,Married,PhD,Sales, Account Executive ,Mid-Level,EMP00848,"Denver, CO",Onsite,06-05-26,,Active,,,107000,0.23
EMP01314,Olivia,Williams,Female,25,Divorced,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01667,"Denver, CO",Hybrid,03-05-24,,Active,,,146500,2.23
EMP01315,Mason,Clark,Male,38,Married,Master's Degree,Customer Success,Senior CS Manager,Senior Manager,EMP01355,"New York, NY",Onsite,27-09-25,,Active,,,177000,0.83
EMP01316,Mei,Bernard,Female,21,Single,Associate's Degree,Customer Success,Support Associate,Entry-Level,EMP00467,"Denver, CO",Hybrid,05-09-25,,Active,,,69000,0.89
EMP01317,Noah,Jackson,Male,23,Single,Master's Degree,Customer Success,Support Associate,Entry-Level,EMP00880,"Austin, TX",Hybrid,13-12-25,,Active,,,65000,0.62
EMP01318,Daniel,Patel,Male,21,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00690,"Denver, CO",Hybrid,15-12-23,13-08-24,Terminated,Voluntary,Career Growth,72500,0.66
EMP01319,Luis,Martinez,Male,26,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00408,Remote,Remote,14-12-25,,Active,,,86500,0.62
EMP01320,Lucas,Hill,Male,21,Single,Associate's Degree,Engineering,Senior Software Engineer,Senior,EMP01154,"Denver, CO",Hybrid,29-05-26,,Active,,,128000,0.16
EMP01321,Ngozi,Lee,Female,32,Married,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00557,"Austin, TX",Hybrid,23-03-24,,Active,,,141500,2.35
EMP01322,Diego,Andersson,Male,32,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP01028,Remote,Remote,16-06-24,,Active,,,183500,2.11
EMP01323,Maria,Walker,Female,35,Single,Bachelor's Degree,Finance,Financial Analyst II,Mid-Level,EMP01019,"New York, NY",Onsite,18-07-26,,Active,,,95000,0.03
EMP01324,Liam,Andersson,Male,26,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00993,"Austin, TX",Onsite,22-03-24,,Active,,,127500,2.35
EMP01325,Charlotte,Roberts,Female,26,Single,Associate's Degree,Engineering,Software Engineer II,Mid-Level,EMP00152,Remote,Remote,29-04-26,,Active,,,102500,0.25
EMP01326,Victoria,Ferrari,Female,27,Divorced,Bachelor's Degree,People,HR Coordinator,Entry-Level,EMP01046,"Austin, TX",Hybrid,22-05-25,15-08-25,Terminated,Involuntary,Performance,64000,0.23
EMP01327,Aisha,Nelson,Female,29,Single,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP00930,Remote,Remote,11-07-24,,Active,,,141000,2.05
EMP01328,Omar,Roberts,Male,45,Married,Master's Degree,Customer Success,VP of Customer Success,VP,EMP00759,"New York, NY",Hybrid,03-04-26,,Active,,,253000,0.32
EMP01329,David,Moore,Male,31,Divorced,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01230,Remote,Remote,22-03-25,,Active,,,130500,1.35
EMP01330,Sione,Hernandez,Male,31,Married,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP00590,"Denver, CO",Hybrid,10-05-25,,Active,,,183500,1.22
EMP01331,Sarah,Abara,Female,32,Single,PhD,Product,Product Manager,Mid-Level,EMP01439,"San Francisco, CA",Onsite,10-12-24,,Active,,,116500,1.63
EMP01332,William,Hall,Male,21,Divorced,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00559,"Chicago, IL",Hybrid,30-08-25,,Active,,,67000,0.91
EMP01333,Emma,Miller,Female,37,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00557,Remote,Remote,21-02-24,,Active,,,141500,2.43
EMP01334,Isabella,Gonzalez,Female,21,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01471,Remote,Remote,16-01-25,,Active,,,108500,1.53
EMP01335,Anthony,Kumar,Male,30,Single,High School,Finance,Financial Analyst I,Entry-Level,EMP00090,"Denver, CO",Onsite,12-07-26,,Active,,,79500,0.04
EMP01336,Amy,Robinson,Female,21,Single,PhD,Product,Senior Product Manager,Senior,EMP00383,Remote,Remote,02-07-24,29-07-24,Terminated,Voluntary,Better Opportunity Elsewhere,139000,0.07
EMP01337,Chloe,Martinez,Female,44,Single,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP01370,"San Francisco, CA",Hybrid,09-10-25,,Active,,,141500,0.8
EMP01338,Melissa,Baker,Female,28,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01744,"Austin, TX",Hybrid,24-10-24,,Active,,,66500,1.76
EMP01339,Hiroshi,Santos,Male,23,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01077,"Austin, TX",Onsite,03-01-26,,Active,,,120500,0.56
EMP01340,Christopher,Costa,Male,46,Married,Bachelor's Degree,Customer Success,Senior CS Manager,Senior Manager,EMP01355,"Chicago, IL",Hybrid,24-12-23,26-12-23,Terminated,Voluntary,Compensation,174000,0.01
EMP01341,Nathan,Silva,Male,30,Single,Master's Degree,Engineering,Engineering Manager,Manager,EMP00279,Remote,Remote,25-07-26,,Active,,,167500,0.01
EMP01342,Emma,Patel,Female,29,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01667,"Chicago, IL",Onsite,30-03-25,,Active,,,164500,1.33
EMP01343,Charlotte,Adams,Female,39,Divorced,PhD,Customer Success,Customer Success Manager,Mid-Level,EMP01744,Remote,Remote,15-06-24,04-11-25,Terminated,Voluntary,Work-Life Balance,78000,1.39
EMP01344,Christopher,Brown,Male,40,Single,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP01284,"Chicago, IL",Hybrid,03-06-23,,Active,,,218000,3.15
EMP01345,Anjali,Wright,Female,32,Married,Master's Degree,Executive,Business Operations Director,Director,EMP00101,"San Francisco, CA",Hybrid,19-03-24,,Active,,,331000,2.36
EMP01346,Ryan,Khan,Male,28,Divorced,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00756,"Austin, TX",Onsite,18-06-25,,Active,,,125500,1.11
EMP01347,Mia,Diallo,Female,22,Single,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP01309,Remote,Remote,08-11-24,,Active,,,83000,1.72
EMP01348,Casey,Robinson,Non-binary,30,Single,Master's Degree,Design,Senior Product Designer,Senior,EMP01747,"Austin, TX",Onsite,26-03-26,,Active,,,113000,0.34
EMP01349,Jessica,Rivera,Female,27,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00379,"Denver, CO",Onsite,17-02-25,,Active,,,105500,1.44
EMP01350,Ashley,Muller,Female,29,Divorced,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00112,"San Francisco, CA",Hybrid,08-07-24,01-04-26,Terminated,Voluntary,Personal Reasons,130500,1.73
EMP01351,Carlos,Carter,Male,21,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00848,"San Francisco, CA",Hybrid,07-09-25,,Active,,,96500,0.89
EMP01352,John,Kumar,Male,22,Single,Bachelor's Degree,Marketing, Marketing Coordinator ,Entry-Level,EMP00790,"Chicago, IL",Hybrid,07-11-25,,Active,,,70000,0.72
EMP01353,Megan,White,Female,31,Divorced,Associate's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00234,"San Francisco, CA",Onsite,03-02-24,01-07-24,Terminated,Voluntary,Career Growth,116500,0.41
EMP01354,Miguel,Dubois,Male,32,Single,Bachelor's Degree,Sales,Sales Manager,Manager,EMP00003,Remote,Remote,01-03-24,,Active,,,157500,2.41
EMP01355,Jose,Carter,Male,46,Single,Bachelor's Degree,Customer Success,Director of Customer Success,Director,EMP01328,"New York, NY",Hybrid,04-01-23,10-01-24,Terminated,Voluntary,Work-Life Balance,191000,1.02
EMP01356,Priya,Hernandez,Female,21,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP00548,"Chicago, IL",Onsite,25-12-25,,Active,,,64500,0.59
EMP01357,Joseph,Souza,Male,30,Single,Master's Degree,Customer Success,Senior CSM,Senior,EMP01048,"Chicago, IL",Hybrid,05-10-25,,Active,,,129500,0.81
EMP01358,Angela,Nguyen,Female,29,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP01193,"Chicago, IL",Hybrid,01-04-25,,Active,,,126500,1.32
EMP01359,Amara,Young,Female,22,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01279,Remote,Remote,15-03-26,,Active,,,87000,0.37
EMP01360,Yuki,Martinez,Female,24,Married,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP01199,"San Francisco, CA",Hybrid,05-02-26,,Active,,,62000,0.47
EMP01361,Chioma,Hernandez,Female,24,Single,Master's Degree,Design,Senior Product Designer,Senior,EMP01747,"Austin, TX",Hybrid,13-07-25,20-04-26,Terminated,Voluntary,Personal Reasons,115500,0.77
EMP01362,Isabella,Wright,Female,39,Married,Bachelor's Degree,Marketing,Director of Marketing,Director,EMP00148,"Austin, TX",Hybrid,08-04-26,,Active,,,174000,0.3
EMP01363,Michelle,Martin,Female,30,Married,Master's Degree,Sales,Senior Account Executive,Senior,EMP00534,Remote,Remote,08-05-24,16-01-26,Terminated,Voluntary,Personal Reasons,125000,1.69
EMP01364,Laura,Carter,Female,21,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01185,Remote,Remote,05-11-23,21-02-24,Terminated,Voluntary,Return to School,97500,0.3
EMP01365,Kevin,Martin,Male,32,Divorced,Bachelor's Degree,Engineering,Staff Engineer,Staff,,"San Francisco, CA",Onsite,28-08-24,,Active,,,168500,1.91
EMP01366,Melissa,Roberts,Female,25,Married,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP00452,"Chicago, IL",Hybrid,09-03-23,,Active,,,78500,3.39
EMP01367,Olivia,Green,Female,35,Married,High School,Sales,Enterprise Account Executive,Staff,EMP00872,"Austin, TX",Hybrid,01-06-25,,Active,,,183000,1.16
EMP01368,Diego,Campbell,Male,32,Single,Bachelor's Degree,Marketing,Principal Marketing Specialist,Staff,EMP00605,"Austin, TX",Hybrid,04-06-26,,Active,,,167000,0.15
EMP01369,Sione,Wilson,Male,21,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01734,"Chicago, IL",Hybrid,03-01-23,,Active,,,99000,3.56
EMP01370,Isabella,Lopez,Female,35,Divorced,Bachelor's Degree,Customer Success,Senior CS Manager,Senior Manager,EMP01058,"Austin, TX",Hybrid,02-12-23,,Active,,,155000,2.65
EMP01371,William,Smith,Male,,Single,High School,Marketing,Marketing Specialist,Mid-Level,EMP01396,"New York, NY",Hybrid,08-03-25,,Active,,,93500,1.39
EMP01372,Aisha,Flores,Female,38,Married,Bachelor's Degree,Engineering,VP of Engineering,VP,EMP01037,"Chicago, IL",Hybrid,23-06-26,,Active,,,237000,0.1
EMP01373,Aaliyah,Sharma,Female,22,Single,Master's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01103,Remote,Remote,09-10-24,,Active,,,89500,1.8
EMP01374,Joseph,Campbell,Male,40,Married,Bachelor's Degree,Executive,Business Operations Director,Director,EMP01483,"New York, NY",Hybrid,02-05-25,,Active,,,360000,1.24
EMP01375,Amy,Wright,Female,25,Married,Master's Degree,Customer Success,Senior CSM,Senior,EMP00594,"Chicago, IL",Hybrid,14-02-23,,Active,,,100500,3.45
EMP01376,Raj,Wilson,Male,27,Married,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01132,"Denver, CO",Hybrid,14-01-24,18-11-24,Terminated,Voluntary,Better Opportunity Elsewhere,92000,0.85
EMP01377,Emma,Taylor,Female,39,Divorced,Bachelor's Degree,Executive,Business Operations Director,Director,EMP00101,"Austin, TX",Onsite,04-07-26,,Active,,,289500,0.07
EMP01378,Thomas,Lopez,Male,30,Single,Master's Degree,Sales,Senior Account Executive,Senior,EMP01597,Remote,Remote,06-07-26,,Active,,,109000,0.06
EMP01379,Divya,White,Female,35,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00565,"Austin, TX",Hybrid,11-09-22,,Active,,,181500,3.88
EMP01380,Thomas,Kumar,Male,32,Married,Bachelor's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00259,"Austin, TX",Onsite,03-06-26,,Active,,,121500,0.15
EMP01381,Ethan,Khan,Male,24,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP01677,"New York, NY",Hybrid,08-09-25,,Active,,,78500,0.88
EMP01382,James,Schmidt,Male,25,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00926,Remote,Remote,03-04-26,,Active,,,128000,0.32
EMP01383,Raj,Schmidt,Male,21,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01584,"Austin, TX",Hybrid,14-03-25,11-01-26,Terminated,Voluntary,Compensation,75500,0.83
EMP01384,Megan,Osei,Female,33,Single,Bachelor's Degree,Customer Success,Senior CSM,Senior,EMP00742,"Austin, TX",Onsite,28-05-25,,Active,,,138500,1.17
EMP01385,Lucas,Chen,Male,22,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01079,"Austin, TX",Hybrid,13-05-25,,Active,,,71500,1.21
EMP01386,Omar,Wilson,Male,34,Married,Bachelor's Degree,Finance,Senior Finance Manager,Senior Manager,EMP00723,"San Francisco, CA",Onsite,13-10-25,,Active,,,170000,0.79
EMP01387,Laura,Brown,Female,39,Single,Bachelor's Degree,Product,Senior Product Manager,Senior,EMP00972,"Denver, CO",Onsite,02-01-24,14-05-24,Terminated,Voluntary,Work-Life Balance,156500,0.36
EMP01388,Sarah,Lopez,Female,34,Single,High School,Engineering,Software Engineer II,Mid-Level,EMP01481,"Austin, TX",Hybrid,13-12-22,07-07-23,Terminated,Involuntary,Policy Violation,110500,0.56
EMP01389,Anjali,Rivera,Female,26,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01551,Remote,Remote,29-09-24,,Active,,,103000,1.83
EMP01390,Sofia,Muller,Female,21,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,,Remote,Remote,19-11-25,,Active,,,75000,0.69
EMP01391,Chidi,Lopez,Male,30,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00909,"Chicago, IL",Hybrid,27-04-24,,Active,,,103000,2.25
EMP01392,Mark,Silva,Male,33,Single,Bachelor's Degree,People,People Team Lead,Manager,EMP00174,"New York, NY",Hybrid,06-10-25,23-01-26,Terminated,Voluntary,Compensation,134000,0.3
EMP01393,Emma,Silva,Female,42,Married,Master's Degree,Marketing,Senior Marketing Manager,Senior Manager,EMP01362,"San Francisco, CA",Onsite,16-07-26,,Active,,,177000,0.03
EMP01394,Priya,Adams,Female,22,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00559,"San Francisco, CA",Hybrid,02-09-23,,Active,,,77500,2.9
EMP01395,Mia,Roberts,Female,37,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00756,"New York, NY",Hybrid,08-10-25,,Active,,,147500,0.8
EMP01396,Thomas,Johnson,Male,27,Married,Master's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00110,"Austin, TX",Onsite,17-03-25,,Active,,,152500,1.36
EMP01397,Raj,Nguyen,Male,40,Divorced,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP01135,"Chicago, IL",Onsite,23-04-26,,Active,,,136500,0.26
EMP01398,Mark,Chen,Male,25,Single,High School,Sales,Sales Development Rep,Entry-Level,EMP01044,"San Francisco, CA",Onsite,02-03-24,22-02-26,Terminated,Involuntary,Performance,72000,1.98
EMP01399,Emily,Roberts,Female,30,Single,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP00492,"San Francisco, CA",Hybrid,10-11-25,17-12-25,Terminated,Voluntary,Personal Reasons,63500,0.1
EMP01400,Lucia,Hernandez,Female,24,Married,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP00694,"San Francisco, CA",Hybrid,28-03-26,,Active,,,90000,0.33
EMP01401,Arjun,Schmidt,Male,29,Single,PhD,People,People Team Lead,Manager,EMP00174,"Austin, TX",Hybrid,16-06-26,,Active,,,143000,0.11
EMP01402,Christopher,Young,Male,21,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00578,Remote,Remote,06-11-25,,Active,,,101000,0.72
EMP01403,Angela,Nilsson,Female,33,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00244,"Austin, TX",Hybrid,28-05-25,,Active,,,104000,1.17
EMP01404,Lucia,Cohen,Female,41,Married,Bachelor's Degree,Engineering,Director of Engineering,Director,,Remote,Remote,02-09-25,,Active,,,222500,0.9
EMP01405,Kofi,Perez,Male,24,Married,Bachelor's Degree,People,Senior HR Business Partner,Senior,EMP01082,"Denver, CO",Hybrid,02-04-26,23-04-26,Terminated,Voluntary,Compensation,133500,0.06
EMP01406,Sofia,Carter,Female,44,Married,High School,Engineering,Senior Engineering Manager,Senior Manager,EMP00740,Remote,Remote,26-07-25,,Active,,,208500,1
EMP01407,Chioma,Perez,Female,32,Single,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP01567,"New York, NY",Onsite,13-12-22,29-05-23,Terminated,Voluntary,Career Growth,91000,0.46
EMP01408,Megan,Moore,Female,30,Single,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP00409,Remote,Remote,24-06-26,,Active,,,58500,0.09
EMP01409,Mia,Wright,Female,32,Divorced,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP01428,"San Francisco, CA",Hybrid,15-11-25,10-05-26,Terminated,Voluntary,Relocation,210500,0.48
EMP01410,Anthony,Hill,Male,32,Divorced,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01512,"Denver, CO",Hybrid,28-10-25,,Active,,,87500,0.75
EMP01411,Michael,Wright,Male,26,Married,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00668,"Austin, TX",Hybrid,02-05-24,,Active,,,63500,2.24
EMP01412,Sophia,Kone,Female,33,Divorced,Master's Degree,People,HR Generalist,Mid-Level,EMP01162,"New York, NY",Hybrid,07-10-25,13-07-26,Terminated,Voluntary,Return to School,77000,0.76
EMP01413,Wei,Jackson,Male,26,Single,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00405,"Denver, CO",Hybrid,03-01-25,17-03-26,Terminated,Voluntary,Better Opportunity Elsewhere,78000,1.2
EMP01414,Lauren,Rodriguez,Female,28,Single,Bachelor's Degree,People,HR Generalist,Mid-Level,EMP00657,"Denver, CO",Onsite,08-10-25,,Active,,,86500,0.8
EMP01415,Jennifer,Perez,Female,41,Single,Associate's Degree,Sales,Sales Manager,Manager,EMP01283,"San Francisco, CA",Hybrid,23-10-23,,Active,,,153000,2.76
EMP01416,Chioma,Kumar,Female,45,Single,Bachelor's Degree,Marketing,Director of Marketing,Director,EMP00939,"Austin, TX",Onsite,14-10-25,,Active,,,194000,0.79
EMP01417,Lucas,Scott,Male,46,Married,Bachelor's Degree,Product,Director of Product,Director,EMP01486,"Chicago, IL",Hybrid,24-07-26,,Active,,,227000,0.01
EMP01418,Adrian,Wang,Male,22,Divorced,Master's Degree,Customer Success,Support Associate,Entry-Level,EMP00548,"New York, NY",Hybrid,30-03-23,24-12-23,Terminated,Voluntary,Personal Reasons,65000,0.74
EMP01419,Chloe,Hill,Female,26,Married,Master's Degree,Legal,Paralegal,Mid-Level,EMP00297,"Austin, TX",Hybrid,23-07-26,,Active,,,96500,0.01
EMP01420,John,Mensah,Male,21,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01225,Remote,Remote,27-01-25,,Active,,,76000,1.5
EMP01421,Leilani,Martinez,Female,33,Single,Bachelor's Degree,Design,Design Manager,Manager,EMP00127,Remote,Remote,22-04-26,,Active,,,146000,0.27
EMP01422,Chloe,Campbell,Female,30,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP00832,Remote,Remote,07-02-26,,Active,,,106500,0.47
EMP01423,Amit,Allen,Male,32,Single,Bachelor's Degree,Engineering, Senior Software Engineer ,Senior,EMP00328,Remote,Remote,21-07-25,,Active,,,124000,1.02
EMP01424,Megan,Young,Female,25,Married,PhD,Engineering,Senior Software Engineer,Senior,EMP00557,"Austin, TX",Onsite,07-12-25,,Active,,,144000,0.64
EMP01425,Adrian,Kone,Male,33,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01396,Remote,Remote,01-04-26,,Active,,,91000,0.32
EMP01426,Justin,Silva,Male,40,Divorced,Bachelor's Degree,Legal,Paralegal,Mid-Level,EMP00297,"New York, NY",Hybrid,17-01-25,,Active,,,89000,1.52
EMP01427,Leilani,Costa,Female,37,Married,High School,Design,Director of Design,Director,EMP01180,"Austin, TX",Onsite,09-10-24,,Active,,,214500,1.8
EMP01428,Riley,Sanchez,Non-binary,40,Single,Master's Degree,Engineering,Director of Engineering,Director,EMP00674,Remote,Remote,30-10-25,16-05-26,Terminated,Voluntary,Career Growth,231500,0.54
EMP01429,Justin,Ahmed,Male,24,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01155,"San Francisco, CA",Hybrid,21-02-26,,Active,,,113500,0.43
EMP01430,Emma,Wilson,Female,26,Married,Master's Degree,People,HR Generalist,Mid-Level,EMP00731,"New York, NY",Onsite,13-01-26,,Active,,,98500,0.54
EMP01431,Brian,Moore,Male,45,Single,PhD,Sales,VP of Sales,VP,EMP00191,"Austin, TX",Hybrid,21-02-26,,Active,,,274500,0.43
EMP01432,Sione,Hill,Male,21,Married,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01737,"New York, NY",Onsite,19-03-25,,Active,,,81500,1.36
EMP01433,Thomas,Smith,Male,26,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00413,"Denver, CO",Hybrid,21-03-26,,Active,,,109000,0.35
EMP01434,Isabella,Patel,Female,24,Single,Master's Degree,Product,Associate Product Manager,Entry-Level,EMP00195,"New York, NY",Hybrid,19-12-23,,Active,,,80000,2.61
EMP01435,Nathan,Nelson,Male,29,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP00503,"Austin, TX",Hybrid,25-06-25,,Active,,,105000,1.09
EMP01436,Grace,Souza,Female,31,Single,Master's Degree,Marketing,Marketing Specialist,Mid-Level,EMP00717,"New York, NY",Onsite,25-09-22,,Active,,,71000,3.84
EMP01437,Natalie,Carter,Female,27,Divorced,Master's Degree,Sales,Account Executive,Mid-Level,EMP00578,"New York, NY",Onsite,22-10-24,27-05-25,Terminated,Voluntary,Career Growth,104500,0.59
EMP01438,Sophia,Nelson,Female,24,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00955,"San Francisco, CA",Hybrid,17-12-24,31-01-26,Terminated,Voluntary,Work-Life Balance,84000,1.12
EMP01439,Lucas,Sharma,Male,33,Divorced,Bachelor's Degree,Product, Senior Product Manager ,Senior,EMP00972,Remote,Remote,23-01-25,,Active,,,123000,1.51
EMP01440,Andrew,Nelson,Male,48,Married,PhD,Customer Success,VP of Customer Success,VP,EMP00759,"New York, NY",Hybrid,23-11-25,,Active,,,328000,0.68
EMP01441,Liam,Kumar,Male,34,Married,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP01665,Remote,Remote,30-01-25,13-10-25,Terminated,Voluntary,Compensation,138000,0.7
EMP01442,Nicole,Silva,Female,37,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00875,"Austin, TX",Hybrid,10-03-25,20-07-25,Terminated,Voluntary,Better Opportunity Elsewhere,152000,0.36
