EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,Department,JobTitle,JobLevel,ManagerID,Location,WorkArrangement,HireDate,TerminationDate,EmploymentStatus,TerminationType,TerminationReason,CurrentSalary,YearsAtCompany
EMP01386,Omar,Wilson,Male,34.0,Married,Bachelor's Degree,Finance,Senior Finance Manager,Senior Manager,EMP00723,"San Francisco, CA",Onsite,2025-10-13,,Active,,,170000,0.79
EMP01387,Laura,Brown,Female,39.0,Single,Bachelor's Degree,Product,Senior Product Manager,Senior,EMP00972,"Denver, CO",Onsite,2024-01-02,2024-05-14,Terminated,Voluntary,Work-Life Balance,156500,0.36
EMP01388,Sarah,Lopez,Female,34.0,Single,High School,ENGINEERING,Software Engineer II,Mid-Level,EMP01481,"Austin, TX",Hybrid,2022-12-13,2023-07-07,Terminated,Involuntary,Policy Violation,110500,0.56
EMP01389,Anjali,Rivera,Female,26.0,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01551,Remote,Remote,2024-09-29,,Active,,,103000,1.83
EMP01390,Sofia,Muller,Female,21.0,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,,Remote,Remote,2025-11-19,,Active,,,75000,0.69
EMP01391,Chidi,Lopez,Male,30.0,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00909,"Chicago, IL",Hybrid,2024-04-27,,Active,,,103000,2.25
EMP01392,Mark,Silva,Male,33.0,Single,Bachelor's Degree,People,People Team Lead,Manager,EMP00174,"New York, NY",Hybrid,2025-10-06,2026-01-23,Terminated,Voluntary,Compensation,134000,0.3
EMP01393,Emma,Silva,Female,42.0,Married,Master's Degree,Marketing,Senior Marketing Manager,Senior Manager,EMP01362,"San Francisco, CA",Onsite,2026-07-16,,Active,,,177000,0.03
EMP01394,Priya,Adams,Female,22.0,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00559,"San Francisco, CA",Hybrid,2023-09-02,,Active,,,77500,2.9
EMP01395,Mia,Roberts,Female,37.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00756,"New York, NY",Hybrid,2025-10-08,,Active,,,147500,0.8
EMP01396,Thomas,Johnson,Male,27.0,Married,Master's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00110,"Austin, TX",Onsite,2025-03-17,,Active,,,152500,1.36
EMP01397,Raj,Nguyen,Male,40.0,Divorced,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP01135,"Chicago, IL",Onsite,2026-04-23,,Active,,,136500,0.26
EMP01398,Mark,Chen,Male,25.0,Single,High School,Sales,Sales Development Rep,Entry-Level,EMP01044,"San Francisco, CA",Onsite,2024-03-02,2026-02-22,Terminated,Involuntary,Performance,72000,1.98
EMP01399,Emily,Roberts,Female,30.0,Single,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP00492,"San Francisco, CA",Hybrid,2025-11-10,2025-12-17,Terminated,Voluntary,Personal Reasons,63500,0.1
EMP01400,Lucia,Hernandez,Female,24.0,Married,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP00694,"San Francisco, CA",Hybrid,2026-03-28,,Active,,,90000,0.33
EMP01401,Arjun,Schmidt,Male,29.0,Single,PhD,PEOPLE,People Team Lead,Manager,EMP00174,"Austin, TX",Hybrid,2026-06-16,,Active,,,143000,0.11
EMP01402,Christopher,Young,Male,21.0,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00578,Remote,Remote,2025-11-06,,Active,,,101000,0.72
EMP01403,Angela,Nilsson,Female,33.0,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00244,"Austin, TX",Hybrid,2025-05-28,,Active,,,104000,1.17
EMP01404,Lucia,Cohen,Female,41.0,Married,Bachelor's Degree,Engineering,Director of Engineering,Director,,Remote,Remote,2025-09-02,,Active,,,222500,0.9
EMP01405,Kofi,Perez,Male,24.0,Married,Bachelor's Degree,People,Senior HR Business Partner,Senior,EMP01082,"Denver, CO",Hybrid,2026-04-02,2026-04-23,Terminated,Voluntary,Compensation,133500,0.06
EMP01406,Sofia,Carter,F,44.0,Married,High School,Engineering,Senior Engineering Manager,Senior Manager,EMP00740,Remote,Remote,2025-07-26,,Active,,,208500,1.0
EMP01407,Chioma,Perez,Female,32.0,Single,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP01567,"New York, NY",Onsite,2022-12-13,2023-05-29,Terminated,Voluntary,Career Growth,91000,0.46
EMP01408,Megan,Moore,Female,30.0,Single,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP00409,Remote,Remote,2026-06-24,,Active,,,58500,0.09
EMP01409,Mia,Wright,Female,32.0,Divorced,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP01428,"San Francisco, CA",Hybrid,2025-11-15,2026-05-10,Terminated,Voluntary,Relocation,210500,0.48
EMP01410,Anthony,Hill,M,32.0,Divorced,Bachelor's Degree,ENGINEERING,Software Engineer II,Mid-Level,EMP01512,"Denver, CO",Hybrid,2025-10-28,,Active,,,87500,0.75
EMP01411,Michael,Wright,Male,26.0,Married,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00668,"Austin, TX",Hybrid,2024-05-02,,Active,,,63500,2.24
EMP01412,Sophia,Kone,Female,33.0,Divorced,Master's Degree,People,HR Generalist,Mid-Level,EMP01162,"New York, NY",Hybrid,2025-10-07,2026-07-13,Terminated,Voluntary,Return to School,77000,0.76
EMP01413,Wei,Jackson,Male,26.0,Single,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00405,"Denver, CO",Hybrid,2025-01-03,2026-03-17,Terminated,Voluntary,Better Opportunity Elsewhere,78000,1.2
EMP01414,Lauren,Rodriguez,Female,28.0,Single,Bachelor's Degree,People,HR Generalist,Mid-Level,EMP00657,"Denver, CO",Onsite,2025-10-08,,Active,,,86500,0.8
EMP01415,Jennifer,Perez,Female,41.0,Single,Associate's Degree,Sales,Sales Manager,Manager,EMP01283,"San Francisco, CA",Hybrid,2023-10-23,,Active,,,153000,2.76
EMP01416,Chioma,Kumar,Female,45.0,Single,Bachelor's Degree,Marketing,Director of Marketing,Director,EMP00939,"Austin, TX",Onsite,2025-10-14,,Active,,,194000,0.79
EMP01417,Lucas,Scott,Male,46.0,Married,Bachelor's Degree,Product,Director of Product,Director,EMP01486,"Chicago, IL",Hybrid,2026-07-24,,Active,,,227000,0.01
EMP01418,Adrian,Wang,Male,22.0,Divorced,Master's Degree,Customer Success,Support Associate,Entry-Level,EMP00548,"New York, NY",Hybrid,2023-03-30,2023-12-24,Terminated,Voluntary,Personal Reasons,65000,0.74
EMP01419,Chloe,Hill,Female,26.0,Married,Master's Degree,Legal,Paralegal,Mid-Level,EMP00297,"Austin, TX",Hybrid,2026-07-23,,Active,,,96500,0.01
EMP01420,John,Mensah,Male,21.0,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01225,Remote,Remote,2025-01-27,,Active,,,76000,1.5
EMP01421,Leilani,Martinez,Female,33.0,Single,Bachelor's Degree,Design,Design Manager,Manager,EMP00127,Remote,Remote,2026-04-22,,Active,,,146000,0.27
EMP01422,Chloe,Campbell,Female,30.0,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP00832,Remote,Remote,2026-02-07,,Active,,,106500,0.47
EMP01423,Amit,Allen,Male,32.0,Single,Bachelor's Degree,Engineering, Senior Software Engineer ,Senior,EMP00328,Remote,Remote,2025-07-21,,Active,,,124000,1.02
EMP01424,Megan,Young,Female,25.0,Married,PhD,Engineering,Senior Software Engineer,Senior,EMP00557,"Austin, TX",Onsite,2025-12-07,,Active,,,144000,0.64
EMP01425,Adrian,Kone,Male,33.0,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01396,Remote,Remote,2026-04-01,,Active,,,91000,0.32
EMP01426,Justin,Silva,Male,40.0,Divorced,Bachelor's Degree,Legal,Paralegal,Mid-Level,EMP00297,"New York, NY",Hybrid,2025-01-17,,Active,,,89000,1.52
EMP01427,Leilani,Costa,Female,37.0,Married,High School,Design,Director of Design,Director,EMP01180,"Austin, TX",Onsite,2024-10-09,,Active,,,214500,1.8
EMP01428,Riley,Sanchez,Non-binary,40.0,Single,Master's Degree,Engineering,Director of Engineering,Director,EMP00674,Remote,Remote,2025-10-30,2026-05-16,Terminated,Voluntary,Career Growth,231500,0.54
EMP01429,Justin,Ahmed,Male,24.0,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01155,"San Francisco, CA",Hybrid,2026-02-21,,Active,,,113500,0.43
EMP01430,Emma,Wilson,Female,26.0,Married,Master's Degree,People,HR Generalist,Mid-Level,EMP00731,"New York, NY",Onsite,2026-01-13,,Active,,,98500,0.54
EMP01431,Brian,Moore,Male,45.0,Single,PhD,Sales,VP of Sales,VP,EMP00191,"Austin, TX",Hybrid,2026-02-21,,Active,,,274500,0.43
EMP01432,Sione,Hill,Male,21.0,Married,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01737,"New York, NY",Onsite,2025-03-19,,Active,,,81500,1.36
EMP01433,Thomas,Smith,Male,26.0,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00413,"Denver, CO",Hybrid,2026-03-21,,Active,,,109000,0.35
EMP01434,Isabella,Patel,Female,24.0,Single,Master's Degree,Product,Associate Product Manager,Entry-Level,EMP00195,"New York, NY",Hybrid,2023-12-19,,Active,,,80000,2.61
EMP01435,Nathan,Nelson,Male,29.0,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP00503,"Austin, TX",Hybrid,2025-06-25,,Active,,,105000,1.09
EMP01436,Grace,Souza,Female,31.0,Single,Master's Degree,Marketing,Marketing Specialist,Mid-Level,EMP00717,"New York, NY",Onsite,2022-09-25,,Active,,,71000,3.84
EMP01437,Natalie,Carter,Female,27.0,Divorced,Master's Degree,SALES,Account Executive,Mid-Level,EMP00578,"New York, NY",Onsite,2024-10-22,2025-05-27,Terminated,Voluntary,Career Growth,104500,0.59
EMP01438,Sophia,Nelson,Female,24.0,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00955,"San Francisco, CA",Hybrid,2024-12-17,2026-01-31,Terminated,Voluntary,Work-Life Balance,84000,1.12
EMP01439,Lucas,Sharma,Male,33.0,Divorced,Bachelor's Degree,Product, Senior Product Manager ,Senior,EMP00972,Remote,Remote,2025-01-23,,Active,,,123000,1.51
EMP01440,Andrew,Nelson,M,48.0,Married,PhD,Customer Success,VP of Customer Success,VP,EMP00759,"New York, NY",Hybrid,2025-11-23,,Active,,,328000,0.68
EMP01441,Liam,Kumar,Male,34.0,Married,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP01665,Remote,Remote,2025-01-30,2025-10-13,Terminated,Voluntary,Compensation,138000,0.7
EMP01442,Nicole,Silva,Female,37.0,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00875,"Austin, TX",Hybrid,2025-03-10,2025-07-20,Terminated,Voluntary,Better Opportunity Elsewhere,152000,0.36
EMP01443,Emma,Moore,Female,28.0,Married,Master's Degree,Sales,Senior Account Executive,Senior,EMP00561,"San Francisco, CA",Hybrid,2024-06-10,,Active,,,120500,2.13
EMP01444,Ava,Hill,Female,,Married,Bachelor's Degree,Engineering, Software Engineer I ,Entry-Level,EMP00770,"Austin, TX",Hybrid,2024-12-04,,Active,,,72000,1.65
EMP01445,Ashley,Adams,Female,21.0,Married,Master's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP01050,"New York, NY",Hybrid,2024-06-08,,Active,,,72500,2.14
EMP01446,Mark,Santos,Male,37.0,Married,High School,Design,Senior Design Manager,Senior Manager,EMP01427,"Austin, TX",Hybrid,2023-06-22,2024-09-05,Terminated,Involuntary,Budget Reduction,207500,1.21
EMP01447,Anjali,Sanchez,Female,,Married,Master's Degree,Executive,Business Operations Director,Director,EMP01483,"New York, NY",Onsite,2025-08-20,,Active,,,311500,0.94
EMP01448,Ashley,Mensah,Female,21.0,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00583,"San Francisco, CA",Hybrid,2025-10-20,2025-11-11,Terminated,Voluntary,Work-Life Balance,75500,0.06
EMP01449,Chidi,Green,Male,32.0,Single,Bachelor's Degree,CUSTOMER SUCCESS,Senior CSM,Senior,EMP00246,"San Francisco, CA",Onsite,2025-09-18,,Active,,,103500,0.86
EMP01450,Jose,Thompson,Male,21.0,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01593,"Chicago, IL",Onsite,2025-04-14,2025-07-19,Terminated,Voluntary,Relocation,91000,0.26
EMP01451,Grace,Patel,Female,26.0,Single,Bachelor's Degree,CUSTOMER SUCCESS,Customer Success Manager,Mid-Level,EMP00828,Remote,Remote,2024-12-18,2025-04-21,Terminated,Voluntary,Return to School,94500,0.34
EMP01452,Stephanie,Green,Female,47.0,Married,Bachelor's Degree,Engineering,VP of Engineering,VP,EMP01037,"San Francisco, CA",Hybrid,2026-04-28,,Active,,,382000,0.25
EMP01453,Daniel,Nguyen,Male,34.0,Divorced,Bachelor's Degree,Sales,Sales Manager,Manager,EMP01619,"Chicago, IL",Onsite,2025-06-14,,Active,,,163000,1.12
EMP01454,Megan,Diallo,Female,25.0,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01132,Remote,Remote,2025-04-20,2025-08-02,Terminated,Voluntary,Personal Reasons,90000,0.28
EMP01455,Carlos,Nilsson,Male,45.0,Married,Bachelor's Degree,Engineering,VP of Engineering,VP,EMP01037,"New York, NY",Onsite,2022-12-21,2023-06-21,Terminated,Involuntary,Role Elimination / Restructuring,297000,0.5
EMP01456,Samuel,Young,Male,32.0,Married,High School,Engineering,Senior Software Engineer,Senior,EMP00957,Remote,Remote,2024-11-24,,Active,,,138500,1.67
EMP01457,Yuki,Adams,Female,32.0,Single,Bachelor's Degree,Sales,Enterprise Account Executive,Staff,EMP00502,Remote,Remote,2024-12-15,2025-03-13,Terminated,Voluntary,Better Opportunity Elsewhere,160000,0.24
EMP01458,Michelle,Carter,Female,22.0,Married,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP01194,"San Francisco, CA",Onsite,2025-01-22,2025-12-02,Terminated,Voluntary,Relocation,75500,0.86
EMP01459,Emily,Scott,Female,28.0,Single,High School,Engineering,Software Engineer I,Entry-Level,EMP01064,"Chicago, IL",Hybrid,2025-07-30,,Active,,,87000,0.99
EMP01460,Andrew,Patel,Male,24.0,Divorced,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01661,"Chicago, IL",Hybrid,2025-06-04,,Active,,,139500,1.15
EMP01461,Omar,Campbell,Male,41.0,Divorced,Master's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP00672,"New York, NY",Onsite,2025-08-13,,Active,,,203000,0.96
EMP01462,Jose,Anderson,Male,31.0,Married,Master's Degree,Customer Success,Senior CSM,Senior,EMP00246,"San Francisco, CA",Onsite,2026-01-27,2026-05-15,Terminated,Voluntary,Better Opportunity Elsewhere,123500,0.3
EMP01463,Ahmed,Andersson,Male,25.0,Married,Master's Degree,Customer Success,Support Associate,Entry-Level,EMP00911,Remote,Remote,2026-03-23,2026-03-26,Terminated,Voluntary,Work-Life Balance,59500,0.01
EMP01464,Mohammed,Sanchez,Male,24.0,Married,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00858,Remote,Remote,2025-12-08,,Active,,,68500,0.64
EMP01465,Charles,Bernard,Male,27.0,Single,Master's Degree,Legal,Legal Manager,Manager,EMP01568,"Austin, TX",Onsite,2026-06-18,,Active,,,169000,0.11
EMP01466,Ryan,Ferrari,Male,30.0,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00223,"Austin, TX",Onsite,2022-11-12,2023-07-23,Terminated,Voluntary,Work-Life Balance,74000,0.69
EMP01467,Thomas,White,Male,33.0,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00167,Remote,Remote,2024-04-23,2024-09-06,Terminated,Voluntary,Compensation,159500,0.37
EMP01468,Fatima,Muller,Female,21.0,Divorced,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00708,"Austin, TX",Hybrid,2022-09-14,2024-07-03,Terminated,Voluntary,Better Opportunity Elsewhere,78500,1.8
EMP01469,Anthony,Brown,Male,27.0,Married,High School,Engineering,Software Engineer I,Entry-Level,EMP01589,"Chicago, IL",Hybrid,2025-10-02,,Active,,,75000,0.82
EMP01470,Samuel,Ali,Male,30.0,Married,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP01135,"San Francisco, CA",Hybrid,2026-05-18,,Active,,,118500,0.19
EMP01471,Ana,Clark,Female,27.0,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP01367,"Austin, TX",Hybrid,2024-07-24,2024-09-07,Terminated,Voluntary,Better Opportunity Elsewhere,155000,0.12
EMP01472,Matthew,Sharma,Male,32.0,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01564,"Austin, TX",Hybrid,2026-06-02,,Active,,,124000,0.15
EMP01473,Divya,Nguyen,Female,,Married,Bachelor's Degree,Design,Junior Product Designer,Entry-Level,EMP00425,"San Francisco, CA",Onsite,2023-04-11,2024-06-09,Terminated,Voluntary,Better Opportunity Elsewhere,75500,1.16
EMP01474,Robert,Rodriguez,Male,41.0,Single,Bachelor's Degree,Sales,Sales Manager,Manager,,"Austin, TX",Hybrid,2026-06-09,,Active,,,132500,0.13
EMP01475,Joseph,Chen,Male,26.0,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP00388,"Denver, CO",Hybrid,2024-11-12,,Active,,,57500,1.71
EMP01476,Nathan,Kone,Male,34.0,Married,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00638,"Chicago, IL",Hybrid,2023-10-17,,Active,,,135500,2.78
EMP01477,Justin,Moore,Male,43.0,Married,Associate's Degree,Legal,Director of Legal,Director,EMP01653,"San Francisco, CA",Hybrid,2025-05-15,,Active,,,230000,1.2
EMP01478,Isabella,Hill,Female,26.0,Married,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP01637,Remote,Remote,2024-07-25,,Active,,,76000,2.01
EMP01479,Grace,Walker,Female,42.0,Married,Bachelor's Degree,Engineering,Director of Engineering,Director,EMP01372,"New York, NY",Hybrid,2024-08-17,2025-09-24,Terminated,Voluntary,Work-Life Balance,219500,1.1
EMP01480,Lucas,Allen,Male,21.0,Married,High School,people,HR Coordinator,Entry-Level,EMP01412,"New York, NY",Hybrid,2024-09-26,,Active,,,71500,1.83
EMP01481,Wei,Martin,Male,,Married,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00328,"New York, NY",Onsite,2026-02-26,2026-03-17,Terminated,Involuntary,Role Elimination / Restructuring,181500,0.05
EMP01482,Zainab,Singh,Female,31.0,Divorced,Bachelor's Degree,People,HR Generalist,Mid-Level,EMP01405,"New York, NY",Hybrid,2025-06-18,,Active,,,95500,1.11
EMP01483,Jose,Carter,Male,50.0,Single,Master's Degree,Executive,Chief of Staff,VP,EMP01180,Remote,Remote,2024-09-22,2025-04-12,Terminated,Voluntary,Compensation,417500,0.55
EMP01484,Melissa,Martinez,Female,29.0,Divorced,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00337,"Chicago, IL",Hybrid,2025-08-06,,Active,,,79500,0.97
EMP01485,Wei,Khan,Male,21.0,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00903,"San Francisco, CA",Hybrid,2025-12-17,,Active,,,84000,0.61
EMP01486,Jennifer,Silva,Female,43.0,Married,Master's Degree,Product,VP of Product,VP,EMP01180,Remote,Remote,2024-08-23,2025-04-24,Terminated,Voluntary,Compensation,223500,0.67
EMP01487,Thomas,Mensah,Male,28.0,Married,PhD,Finance,Senior Financial Analyst,Senior,EMP00516,"San Francisco, CA",Hybrid,2025-02-24,2025-06-21,Terminated,Involuntary,Budget Reduction,123000,0.32
EMP01488,Omar,Dubois,Male,22.0,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01633,"Austin, TX",Hybrid,2023-12-18,2024-07-10,Terminated,Involuntary,Policy Violation,118000,0.56
EMP01489,Elizabeth,Kim,Female,31.0,Single,High School,CUSTOMER SUCCESS,Customer Success Manager,Mid-Level,,"New York, NY",Hybrid,2024-03-08,2025-02-21,Terminated,Voluntary,Personal Reasons,86500,0.96
EMP01490,Divya,Rossi,Female,,Married,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP00045,Remote,Remote,2025-11-09,,Active,,,125000,0.71
EMP01491,Jose,Abara,Male,28.0,Married,Master's Degree,legal,Legal Coordinator,Entry-Level,EMP01426,"San Francisco, CA",Onsite,2024-03-06,,Active,,,90500,2.39
EMP01492,Isabella,Wang,Female,30.0,Married,Associate's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP01373,Remote,Remote,2025-06-05,,Active,,,69000,1.14
EMP01493,Chloe,Ferrari,Female,29.0,Married,High School,Engineering,Senior Software Engineer,Senior,EMP01541,"New York, NY",Hybrid,2025-11-12,,Active,,,150000,0.71
EMP01494,Lucas,Jones,Male,26.0,Single,High School,Finance,Financial Analyst II,Mid-Level,EMP00852,"San Francisco, CA",Hybrid,2023-10-25,,Active,,,112000,2.76
EMP01495,Rachel,Campbell,Female,45.0,Single,Master's Degree,Sales,Director of Sales,Director,EMP00298,Remote,Remote,2025-07-29,,Active,,,204000,1.0
EMP01496,Chidi,Rossi,Male,35.0,Married,Master's Degree,Finance,Senior Finance Manager,Senior Manager,EMP01212,"New York, NY",Onsite,2024-07-28,2024-08-01,Terminated,Voluntary,Personal Reasons,176500,0.01
EMP01497,Lucia,Silva,Female,33.0,Single,Associate's Degree,Customer Success,Senior CSM,Senior,EMP00742,Remote,Remote,2026-07-11,,Active,,,112500,0.05
EMP01498,Riley,Hernandez,Non-binary,31.0,Married,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00440,Remote,Remote,2025-04-25,,Active,,,147500,1.26
EMP01499,Christopher,Wilson,Male,24.0,Single,Bachelor's Degree,Product,Senior Product Manager,Senior,EMP00972,Remote,Remote,2026-02-01,,Active,,,134000,0.48
EMP01500,Lucas,Young,Male,25.0,Married,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP01351,"Austin, TX",Onsite,2025-06-11,,Active,,,74000,1.13
EMP01501,Justin,Rivera,Male,32.0,Single,Bachelor's Degree,Customer Success,Strategic CSM,Staff,EMP01337,"San Francisco, CA",Onsite,2023-02-19,2023-06-01,Terminated,Voluntary,Personal Reasons,134000,0.28
EMP01502,Arjun,Perez,Male,21.0,Single,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01331,Remote,Remote,2025-09-09,,Active,,,72000,0.88
EMP01503,Jessica,Costa,Female,33.0,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01126,"Denver, CO",Hybrid,2026-06-27,,Active,,,104500,0.08
EMP01504,Sione,Garcia,Male,33.0,Married,Bachelor's Degree,Product,Group Product Manager,Manager,EMP00212,"Denver, CO",Hybrid,2025-08-02,,Active,,,181500,0.99
EMP01505,Kwame,Andersson,Male,32.0,Single,Master's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00259,"Austin, TX",Hybrid,2026-03-12,,Active,,,130500,0.38
EMP01506,Maria,Kim,Female,42.0,Divorced,Bachelor's Degree,Sales,Sales Manager,Manager,EMP00509,"San Francisco, CA",Hybrid,2026-05-04,,Active,,,159000,0.23
EMP01507,Olivia,Nelson,Female,25.0,Single,Master's Degree,ENGINEERING, Software Engineer I ,Entry-Level,EMP00830,"New York, NY",Onsite,2024-06-04,,Active,,,81500,2.15
EMP01508,Justin,Kumar,Male,35.0,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP01030,"San Francisco, CA",Hybrid,2024-05-18,,Active,,,149500,2.19
EMP01509,Ava,Wilson,Female,21.0,Single,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00786,"San Francisco, CA",Hybrid,2025-08-15,,Active,,,81000,0.95
EMP01510,Sarah,Johnson,Female,36.0,Single,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00561,"Austin, TX",Hybrid,2025-02-19,2025-09-04,Terminated,Voluntary,Better Opportunity Elsewhere,122000,0.54
EMP01511,Emma,Gonzalez,Female,29.0,Married,Master's Degree,Engineering,Staff Engineer,Staff,EMP00758,"Austin, TX",Hybrid,2026-03-13,,Active,,,209500,0.38
EMP01512,Divya,King,Female,27.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01541,Remote,Remote,2026-05-19,,Active,,,155000,0.19
EMP01513,Mia,Lewis,Female,21.0,Married,Bachelor's Degree,Finance,Financial Analyst II,Mid-Level,EMP00426,"Chicago, IL",Hybrid,2024-11-17,,Active,,,86500,1.69
EMP01514,Mark,Osei,M,25.0,Single,Master's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00496,"Austin, TX",Hybrid,2024-06-06,2025-12-29,Terminated,Voluntary,Return to School,66000,1.56
EMP01515,Noah,Cohen,Male,27.0,Married,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00011,"San Francisco, CA",Onsite,2026-02-16,2026-04-30,Terminated,Involuntary,Policy Violation,66000,0.2
EMP01516,Yuki,Schmidt,Female,33.0,Single,Bachelor's Degree,Legal,Corporate Counsel,Senior,EMP01067,"Denver, CO",Hybrid,2024-08-24,2024-10-20,Terminated,Involuntary,Performance,143000,0.16
EMP01517,Elizabeth,Dubois,Female,34.0,Single,Master's Degree,Engineering,Director of Engineering,Director,EMP01455,"San Francisco, CA",Onsite,2026-03-12,,Active,,,261000,0.38
EMP01518,Stephanie,Nilsson,Female,26.0,Single,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP01351,Remote,Remote,2025-02-19,2026-05-06,Terminated,Voluntary,Better Opportunity Elsewhere,77500,1.21
EMP01519,Alex,Lewis,Non-binary,31.0,Married,High School,Sales,Senior Account Executive,Senior,EMP00307,Remote,Remote,2025-10-05,2026-02-28,Terminated,Voluntary,Better Opportunity Elsewhere,131000,0.4
EMP01520,David,Khan,Male,38.0,Married,Bachelor's Degree,Sales,Sales Manager,Manager,EMP01189,Remote,Remote,2023-09-17,2024-03-23,Terminated,Voluntary,Compensation,150500,0.51
EMP01521,Hannah,Mitchell,Female,26.0,Married,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP00412,"Denver, CO",Onsite,2025-09-26,,Active,,,122500,0.84
EMP01522,Aisha,Patel,Female,21.0,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP01597,"San Francisco, CA",Hybrid,2025-03-23,,Active,,,146500,1.35
EMP01523,Elizabeth,Ali,F,38.0,Married,Associate's Degree,Design,Design Manager,Manager,EMP00127,"Denver, CO",Onsite,2025-08-26,,Active,,,177500,0.92
EMP01524,Christopher,Bernard,Male,26.0,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00763,"Austin, TX",Hybrid,2024-03-29,,Active,,,100000,2.33
EMP01525,William,Abara,Male,28.0,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01185,"Austin, TX",Onsite,2025-12-01,,Active,,,109000,0.65
EMP01526,Ngozi,Martin,Female,24.0,Single,Associate's Degree,Engineering,Software Engineer I,Entry-Level,EMP00719,"Austin, TX",Onsite,2026-04-28,2026-05-12,Terminated,Involuntary,Budget Reduction,78500,0.04
EMP01527,Andrew,Hall,Male,42.0,Married,Bachelor's Degree,Engineering, VP of Engineering ,VP,EMP01037,"New York, NY",Onsite,2024-05-27,,Active,,,261500,2.17
